946,S 5 Pl & S 4 St,2010,1
814,W 22 St & 8 Ave,152,1
1547,6 Ave & Canal St,225,1
801,W 22 St & 8 Ave,495,1
641,W 46 St & 11 Ave,490,1
437,W 31 St & 7 Ave,284,1
926,Broadway & E 14 St,304,1
453,Cleveland Pl & Spring St,300,1
468,Front St & Maiden Ln,224,1
703,E 11 St & 2 Ave,507,1
418,E 13 St & Avenue A,428,1
2079,W 42 St & 8 Ave,2004,0
1126,W 24 St & 7 Ave,367,2
212,Watts St & Greenwich St,276,1
177,E 11 St & 1 Ave,504,1
1433,W 42 St & 8 Ave,405,1
357,E 4 St & 2 Ave,504,1
962,Rivington St & Ridge St,349,1
185,W 24 St & 7 Ave,482,1
568,W 20 St & 8 Ave,357,1
379,E 37 St & Lexington Ave,228,1
558,11 Ave & W 41 St,521,1
1883,Allen St & Rivington St,433,2
460,Shevchenko Pl & E 6 St,161,1
376,Allen St & Hester St,400,2
516,W 49 St & 8 Ave,318,1
1832,Allen St & Rivington St,433,1
1365,Joralemon St & Adams St,326,1
919,Broadway & W 29 St,476,0
1137,E 10 St & Avenue A,225,1
1069,E 10 St & Avenue A,225,1
699,Warren St & Church St,318,1
352,W 17 St & 8 Ave,497,1
595,LaGuardia Pl & W 3 St,317,1
495,W 37 St & 10 Ave,463,1
1009,2 Ave & E 31 St,401,2
1012,2 Ave & E 31 St,401,1
469,Clinton Ave & Myrtle Ave,430,1
316,Allen St & Rivington St,263,1
782,W 24 St & 7 Ave,236,2
490,Monroe St & Classon Ave,271,2
311,Forsyth St & Broome St,502,2
306,Pitt St & Stanton St,307,1
277,W 37 St & 10 Ave,448,1
446,E 11 St & 1 Ave,307,1
555,E 10 St & 5 Ave,237,2
487,Great Jones St,361,1
608,MacDougal St & Washington Sq,511,1
865,1 Ave & E 15 St,295,2
8140,Clinton Ave & Myrtle Ave,396,2
500,Washington Pl & Broadway,432,1
984,E 40 St & 5 Ave,450,1
223,E 11 St & 2 Ave,439,1
473,E 10 St & 5 Ave,237,1
1046,E 9 St & Avenue C,404,2
1784,Pike St & E Broadway,494,2
214,Greenwich Ave & Charles St,280,1
248,Norfolk St & Broome St,312,1
1672,E 37 St & Lexington Ave,346,1
382,Pershing Square S,546,2
162,Spruce St & Nassau St,319,1
649,6 Ave & W 33 St,404,1
30725,E 6 St & Avenue B,462,2
298,W 45 St & 8 Ave,469,1
219,E 30 St & Park Ave S,507,1
1340,W 56 St & 6 Ave,509,2
619,E 32 St & Park Ave,382,1
1295,E 33 St & 5 Ave,311,1
584,E 32 St & Park Ave,382,2
496,1 Ave & E 18 St,402,1
426,1 Ave & E 44 St,305,1
294,E 12 St & 3 Ave,280,1
621,Allen St & E Houston St,355,1
996,W 22 St & 8 Ave,508,1
514,Broadway & W 51 St,173,1
937,W 20 St & 8 Ave,531,1
724,W 33 St & 7 Ave,445,1
343,E 20 St & FDR Drive,393,1
622,E 17 St & Broadway,459,1
2799,Wythe Ave & Metropolitan Ave,83,1
667,W 25 St & 6 Ave,345,2
196,1 Ave & E 44 St,454,1
511,Lefferts Pl & Franklin Ave,244,1
2012,1 Ave & E 15 St,173,0
2032,1 Ave & E 15 St,173,0
604,Fulton St & Clermont Ave,157,1
719,E 27 St & 1 Ave,470,1
448,E 7 St & Avenue A,161,2
284,W 47 St & 10 Ave,488,1
355,1 Ave & E 15 St,536,1
451,E 7 St & Avenue A,161,1
616,E 6 St & Avenue D,300,1
797,W 13 St & 6 Ave,301,1
595,W 22 St & 8 Ave,285,1
260,E 11 St & 2 Ave,428,1
540,W Broadway & Spring St,375,1
477,8 Ave & W 31 St,463,1
618,Lexington Ave & E 24 St,368,1
523,W Broadway & Spring St,375,1
526,9 Ave & W 45 St,494,2
513,E 7 St & Avenue A,285,1
188,Hudson St & Reade St,152,1
1037,Allen St & Rivington St,481,1
940,Franklin St & W Broadway,358,1
355,LaGuardia Pl & W 3 St,127,1
1144,E 11 St & 2 Ave,508,1
471,E 11 St & 1 Ave,312,1
504,Warren St & Church St,529,2
565,6 Ave & W 33 St,345,1
991,Allen St & Rivington St,380,2
631,West St & Chambers St,247,1
1051,W 52 St & 11 Ave,521,1
453,1 Ave & E 18 St,285,1
299,W 42 St & 8 Ave,478,1
329,St Marks Pl & 1 Ave,461,1
331,St Marks Pl & 1 Ave,461,2
484,Sullivan St & Washington Sq,223,1
490,St Marks Pl & 2 Ave,496,1
884,Metropolitan Ave & Bedford Ave,366,2
234,8 Ave & W 33 St,477,1
294,E 17 St & Broadway,335,1
474,W 56 St & 6 Ave,486,1
393,Flushing Ave & Carlton Ave,430,1
1053,Carmine St & 6 Ave,433,2
498,Fulton St & Waverly Ave,467,1
1298,Mercer St & Bleecker St,434,1
803,W 4 St & 7 Ave S,2003,1
245,W 17 St & 8 Ave,494,1
623,W 46 St & 11 Ave,447,1
632,W 46 St & 11 Ave,447,1
1051,W 14 St & The High Line,72,1
627,E 14 St & Avenue B,336,1
85,York St & Jay St,414,1
952,Broadway & E 14 St,411,2
740,E 11 St & 2 Ave,265,1
248,W 37 St & 5 Ave,523,2
703,University Pl & E 14 St,317,2
117,Broadway & W 29 St,479,1
721,E 40 St & 5 Ave,497,1
851,Avenue D & E 3 St,325,1
338,E 10 St & 5 Ave,375,2
521,Allen St & Rivington St,2010,1
781,Greenwich St & Warren St,363,1
590,Fulton St & William St,263,2
365,W 34 St & 11 Ave,490,1
321,W 4 St & 7 Ave S,128,1
447,W 38 St & 8 Ave,447,1
211,Broadway & W 60 St,457,1
531,Broadway & W 58 St,515,1
675,York St & Jay St,361,1
470,E 11 St & Broadway,116,1
601,W 37 St & 10 Ave,480,1
472,1 Ave & E 30 St,435,1
371,St Marks Pl & 1 Ave,304,1
428,12 Ave & W 40 St,495,1
381,1 Ave & E 18 St,540,1
837,E 19 St & 3 Ave,521,2
499,Centre St & Chambers St,307,1
270,E 11 St & Broadway,439,1
1282,E 30 St & Park Ave S,127,1
774,E 3 St & 1 Ave,312,1
292,MacDougal St & Prince St,294,1
822,Broadway & E 14 St,404,1
248,University Pl & E 14 St,284,1
860,E 10 St & 5 Ave,152,1
775,2 Ave & E 31 St,497,1
375,Division St & Bowery,291,1
768,2 Ave & E 31 St,497,1
352,Broadway & W 49 St,529,1
712,Christopher St & Greenwich St,236,1
1301,Broadway & W 58 St,446,1
309,Clinton Ave & Myrtle Ave,416,1
471,8 Ave & W 33 St,478,1
936,Barrow St & Hudson St,301,1
1282,E 2 St & 2 Ave,403,1
234,St Marks Pl & 2 Ave,317,1
669,St Marks Pl & 2 Ave,307,1
762,W 21 St & 6 Ave,402,1
465,W 56 St & 6 Ave,441,2
211,Avenue D & E 3 St,301,1
872,Grand St & Greene St,383,1
316,E 16 St & Irving Pl,293,1
412,E 33 St & 5 Ave,325,1
252,E 17 St & Broadway,515,1
182,E 5 St & Avenue C,301,1
2463,Fulton St & Rockwell Pl,116,1
227,E 16 St & 5 Ave,223,1
1262,Christopher St & Greenwich St,346,1
376,Washington Pl & 6 Ave,293,1
545,W 37 St & 5 Ave,446,1
508,Broadway & W 60 St,499,0
723,Washington Pl & Broadway,82,1
321,Canal St & Rutgers St,400,1
561,W 4 St & 7 Ave S,453,1
401,9 Ave & W 45 St,423,1
544,W 4 St & 7 Ave S,453,2
79,E 25 St & 1 Ave,507,1
1032,Perry St & Bleecker St,393,2
665,8 Ave & W 33 St,252,1
416,Broadway & E 14 St,445,1
665,St Marks Pl & 1 Ave,254,1
294,8 Ave & W 31 St,448,1
380,E 33 St & 5 Ave,527,1
735,W 43 St & 10 Ave,284,1
332,Forsyth St & Broome St,403,1
426,Suffolk St & Stanton St,151,1
977,Park Pl & Church St,128,1
305,W 59 St & 10 Ave,508,1
436,E 11 St & 2 Ave,393,1
673,W 45 St & 8 Ave,474,1
591,Broadway & W 58 St,515,1
104,Park Pl & Church St,147,1
266,Barrow St & Hudson St,368,1
265,Pearl St & Anchorage Pl,217,1
898,W 37 St & 10 Ave,441,1
225,Norfolk St & Broome St,307,1
1072,Forsyth St & Broome St,471,2
648,Monroe St & Classon Ave,366,1
340,Lawrence St & Willoughby St,285,2
1209,12 Ave & W 40 St,285,1
622,S Portland Ave & Hanson Pl,233,1
2273,W 45 St & 8 Ave,540,1
4541,Barrow St & Hudson St,358,1
611,W 56 St & 6 Ave,164,1
839,2 Ave & E 31 St,440,2
324,E 11 St & 1 Ave,497,2
2255,W 45 St & 8 Ave,540,2
142,3 Ave & Schermerhorn St,395,2
323,Greenwich Ave & 8 Ave,294,1
838,E 9 St & Avenue C,284,1
284,8 Ave & W 52 St,513,1
1495,Jay St & Tech Pl,326,1
264,E 2 St & Avenue B,411,1
614,E 12 St & 3 Ave,411,1
404,DeKalb Ave & Vanderbilt Ave,365,2
267,Stanton St & Mangin St,266,2
246,Great Jones St,285,1
688,E 11 St & 1 Ave,350,1
422,W 49 St & 8 Ave,513,1
384,9 Ave & W 22 St,346,1
671,E 16 St & 5 Ave,265,1
340,E 11 St & 1 Ave,507,1
893,E 33 St & 5 Ave,504,1
99,E 14 St & Avenue B,511,1
1035,Broadway & W 32 St,151,1
489,W 45 St & 8 Ave,326,1
348,W 47 St & 10 Ave,477,2
784,W 49 St & 5 Ave,174,1
1268,Johnson St & Gold St,401,1
2091,Broadway & W 60 St,499,0
154,W 45 St & 8 Ave,515,1
1199,9 Ave & W 22 St,495,1
794,W 13 St & 6 Ave,526,1
628,W 27 St & 7 Ave,482,1
1201,Pershing Square N,403,2
664,Bank St & Hudson St,346,2
82,E 23 St & 1 Ave,545,1
618,Bank St & Hudson St,346,1
759,Division St & Bowery,236,1
696,W 20 St & 7 Ave,300,1
338,E 14 St & Avenue B,483,1
1034,Broadway & W 58 St,318,1
235,Greenwich St & Warren St,2021,1
366,Wythe Ave & Metropolitan Ave,532,1
485,Broadway & E 22 St,380,1
688,E 23 St & 1 Ave,470,1
1475,8 Ave & W 33 St,355,2
276,E 2 St & Avenue B,438,1
1235,Suffolk St & Stanton St,146,1
733,MacDougal St & Prince St,444,1
741,MacDougal St & Prince St,444,2
346,W 45 St & 8 Ave,490,1
1078,E 23 St & 1 Ave,504,2
999,E 23 St & 1 Ave,504,1
553,St Marks Pl & 2 Ave,402,1
663,E 10 St & Avenue A,350,1
234,Broadway & E 14 St,223,1
301,W 20 St & 8 Ave,212,1
344,E 13 St & Avenue A,411,1
368,Centre St & Chambers St,415,1
214,Ashland Pl & Hanson Pl,416,1
273,MacDougal St & Washington Sq,345,1
724,8 Ave & W 33 St,152,1
457,E 31 St & 3 Ave,504,1
978,E 15 St & 3 Ave,412,1
427,MacDougal St & Prince St,345,2
325,LaGuardia Pl & W 3 St,293,1
1152,Lexington Ave & E 24 St,358,1
943,W 56 St & 6 Ave,507,1
699,Madison St & Clinton St,237,1
368,Greenwich St & Warren St,224,1
968,Elizabeth St & Hester St,511,2
435,E 2 St & Avenue B,400,2
138,Washington Square E,280,1
151,Washington Square E,280,1
458,Great Jones St,325,2
495,E 14 St & Avenue B,527,1
417,St Marks Pl & 1 Ave,410,1
896,W 15 St & 7 Ave,401,1
257,E 33 St & 1 Ave,526,1
309,E 2 St & 2 Ave,301,1
930,Greenwich Ave & 8 Ave,439,1
1050,E 16 St & Irving Pl,464,2
609,8 Ave & W 52 St,509,1
338,Greenwich Ave & 8 Ave,168,2
447,E 25 St & 2 Ave,432,1
213,W 21 St & 6 Ave,470,0
445,8 Ave & W 52 St,479,1
245,W 26 St & 8 Ave,490,1
494,LaGuardia Pl & W 3 St,268,1
680,Cleveland Pl & Spring St,380,1
595,Centre St & Chambers St,327,2
905,Cleveland Pl & Spring St,291,1
522,Front St & Maiden Ln,307,1
607,W 11 St & 6 Ave,128,1
512,Elizabeth St & Hester St,331,2
1391,Little West St & 1 Pl,223,1
1462,8 Ave & W 31 St,257,1
369,Great Jones St,380,1
282,E 14 St & Avenue B,237,1
1303,12 Ave & W 40 St,488,1
1050,Washington Square E,2021,1
653,E 11 St & 2 Ave,455,1
744,St Marks Pl & 1 Ave,453,1
508,Lafayette St & Jersey St,2010,2
1164,W 52 St & 5 Ave,512,1
412,W 45 St & 8 Ave,152,1
522,Washington Pl & Broadway,72,1
925,W 56 St & 10 Ave,476,1
110,E 32 St & Park Ave,472,0
405,W 45 St & 8 Ave,513,1
82,E 32 St & Park Ave,472,0
890,W 4 St & 7 Ave S,345,1
562,E 43 St & Vanderbilt Ave,492,1
1019,E 7 St & Avenue A,405,1
648,E 15 St & 3 Ave,161,1
1588,Rivington St & Chrystie St,2012,1
409,Centre St & Chambers St,426,1
218,Greenwich Ave & 8 Ave,238,1
1170,W 24 St & 7 Ave,368,1
1473,W 54 St & 9 Ave,2012,1
1544,Rivington St & Chrystie St,2012,2
775,W 31 St & 7 Ave,507,2
300,W 51 St & 6 Ave,449,1
417,St Marks Pl & 2 Ave,301,1
554,E 25 St & 2 Ave,317,1
564,E 20 St & 2 Ave,323,1
361,St Marks Pl & 2 Ave,401,1
525,Pike St & E Broadway,266,1
194,Madison St & Clinton St,350,1
200,Madison St & Clinton St,350,1
246,E 3 St & 1 Ave,393,2
368,W 59 St & 10 Ave,499,1
257,E 3 St & 1 Ave,445,1
897,Murray St & West St,401,1
1157,Christopher St & Greenwich St,479,1
358,Broadway & W 49 St,488,1
222,E 2 St & 2 Ave,432,1
556,Lafayette St & Jersey St,308,1
544,9 Ave & W 45 St,509,2
485,Elizabeth St & Hester St,263,0
291,Canal St & Rutgers St,400,1
904,Broadway & W 60 St,518,1
559,W 45 St & 8 Ave,521,1
209,St James Pl & Oliver St,306,1
476,E 30 St & Park Ave S,334,1
195,W 22 St & 8 Ave,521,1
491,E 30 St & Park Ave S,540,0
434,2 Ave & E 31 St,402,1
618,St Marks Pl & 1 Ave,482,1
1614,W 41 St & 8 Ave,150,1
661,1 Ave & E 15 St,375,1
309,Vesey Pl & River Terrace,363,2
1102,Catherine St & Monroe St,426,1
2124,W 33 St & 7 Ave,224,1
850,Montague St & Clinton St,416,1
89,E 9 St & Avenue C,394,2
414,W 26 St & 8 Ave,476,1
801,Montague St & Clinton St,416,2
215,9 Ave & W 22 St,446,1
279,Cumberland St & Lafayette Ave,366,1
1267,Columbia Heights & Cranberry St,365,1
1259,Columbia Heights & Cranberry St,365,2
152,Forsyth St & Broome St,151,1
663,Forsyth St & Canal St,285,1
323,E 30 St & Park Ave S,540,0
288,Sullivan St & Washington Sq,380,1
827,St Marks Pl & 2 Ave,380,0
348,6 Ave & W 33 St,476,1
902,Greenwich Ave & 8 Ave,536,1
387,Norfolk St & Broome St,341,1
879,Monroe St & Classon Ave,389,1
1712,Barrow St & Hudson St,314,1
865,6 Ave & Broome St,312,2
1263,Columbia Heights & Cranberry St,349,2
773,W 33 St & 7 Ave,382,1
733,St Marks Pl & 2 Ave,380,0
918,E 12 St & 3 Ave,410,1
600,Allen St & Hester St,483,1
421,E 5 St & Avenue C,293,1
1631,Barrow St & Hudson St,314,2
445,E 5 St & Avenue C,326,2
774,State St & Smith St,384,1
769,State St & Smith St,384,2
288,E 9 St & Avenue C,504,1
1425,MacDougal St & Prince St,524,0
531,W Houston St & Hudson St,405,2
675,Division St & Bowery,332,1
327,Washington Pl & Broadway,438,1
593,W 31 St & 7 Ave,540,1
389,E 2 St & Avenue C,438,1
606,E 2 St & Avenue B,358,1
10534,Harrison St & Hudson St,531,1
117,E 4 St & 2 Ave,439,1
200,Clinton St & Grand St,340,1
195,Clinton St & Grand St,340,1
958,Willoughby Ave & Hall St,436,1
912,Lafayette Ave & Classon Ave,539,1
49772,W 31 St & 7 Ave,537,2
549,W 31 St & 7 Ave,537,1
390,E 11 St & 1 Ave,473,1
633,E 13 St & Avenue A,336,1
141,Howard St & Centre St,263,1
384,Henry St & Atlantic Ave,407,1
376,Lawrence St & Willoughby St,336,1
614,E 20 St & FDR Drive,432,1
634,Bond St & Schermerhorn St,396,1
440,Division St & Bowery,502,2
484,E 39 St & 3 Ave,523,1
299,Broadway & E 14 St,433,1
485,1 Ave & E 15 St,527,2
701,W 43 St & 6 Ave,546,1
629,Franklin Ave & Myrtle Ave,395,1
738,Rivington St & Ridge St,483,2
154,Canal St & Rutgers St,291,1
917,Division St & Bowery,119,1
2082,Mercer St & Bleecker St,248,0
406,Fulton St & Waverly Ave,437,1
542,W 41 St & 8 Ave,486,1
1859,Allen St & E Houston St,363,0
245,Lafayette St & E 8 St,280,2
1740,E 2 St & Avenue B,515,2
2004,Mercer St & Bleecker St,248,0
544,W 31 St & 7 Ave,462,1
923,W 45 St & 6 Ave,174,2
427,Cleveland Pl & Spring St,312,1
467,Suffolk St & Stanton St,295,1
627,E 16 St & 5 Ave,265,1
1523,Broadway & W 58 St,496,1
324,9 Ave & W 45 St,478,2
1398,8 Ave & W 33 St,305,1
1571,E 13 St & Avenue A,433,2
1392,8 Ave & W 33 St,305,2
713,Lafayette St & E 8 St,486,1
348,E 2 St & 2 Ave,433,1
919,Lispenard St & Broadway,151,1
399,W 43 St & 6 Ave,447,1
1102,W 20 St & 11 Ave,128,1
449,Bond St & Schermerhorn St,258,1
338,E 14 St & Avenue B,266,1
449,W 25 St & 6 Ave,280,1
285,E 10 St & 5 Ave,293,1
591,Elizabeth St & Hester St,432,1
354,E 33 St & 5 Ave,528,0
375,W 34 St & 11 Ave,529,1
1763,E 3 St & 1 Ave,72,1
406,E 10 St & Avenue A,312,1
802,E 11 St & 1 Ave,531,2
1367,W 4 St & 7 Ave S,439,1
637,E 55 St & 2 Ave,520,1
1149,Broadway & E 14 St,263,1
622,Clinton St & Joralemon St,298,1
628,Clinton St & Joralemon St,298,2
283,2 Ave & E 31 St,461,1
844,E 56 St & 3 Ave,450,1
487,8 Ave & W 33 St,458,1
372,Broadway & W 32 St,540,2
774,W 33 St & 7 Ave,483,1
1155,Mercer St & Bleecker St,514,1
117,Bank St & Hudson St,284,1
321,Broadway & W 32 St,540,1
871,W 13 St & 6 Ave,511,2
431,Dean St & 4 Ave,310,1
191,Joralemon St & Adams St,157,1
680,LaGuardia Pl & W 3 St,2009,1
468,W 4 St & 7 Ave S,453,1
102,Canal St & Rutgers St,340,1
1058,Franklin St & W Broadway,453,2
643,W 52 St & 9 Ave,512,1
340,St James Pl & Pearl St,307,1
430,Great Jones St,473,1
326,St James Pl & Pearl St,307,1
823,Suffolk St & Stanton St,532,1
611,E 4 St & 2 Ave,445,1
437,Fulton St & William St,534,1
314,University Pl & E 14 St,336,1
243,Shevchenko Pl & E 6 St,294,1
516,E 43 St & Vanderbilt Ave,469,1
560,W 22 St & 8 Ave,448,1
709,E 47 St & 2 Ave,479,1
1084,Allen St & E Houston St,309,1
407,Lawrence St & Willoughby St,301,1
234,E 43 St & Vanderbilt Ave,510,1
355,W 45 St & 8 Ave,153,1
1170,12 Ave & W 40 St,358,1
1369,W 43 St & 6 Ave,346,1
1558,W 43 St & 6 Ave,346,2
1225,S 5 Pl & S 4 St,326,1
441,9 Ave & W 22 St,505,1
716,W 52 St & 9 Ave,441,1
516,Avenue D & E 8 St,428,1
1241,Clinton St & Grand St,280,1
941,Washington St & Gansevoort St,151,1
959,Christopher St & Greenwich St,264,1
485,Elizabeth St & Hester St,502,1
1347,E 2 St & Avenue B,195,0
995,W 37 St & 5 Ave,335,1
557,E 16 St & 5 Ave,504,1
1040,W 31 St & 7 Ave,317,1
349,Cleveland Pl & Spring St,236,1
910,Barrow St & Hudson St,540,1
1111,Bank St & Hudson St,432,1
1047,W Broadway & Spring St,433,2
286,8 Ave & W 52 St,173,1
1259,Bank St & Washington St,167,1
557,W 44 St & 5 Ave,441,1
543,W 38 St & 8 Ave,160,1
876,W 59 St & 10 Ave,462,1
398,Columbia St & Rivington St,410,1
611,W 31 St & 7 Ave,368,1
221,DeKalb Ave & Vanderbilt Ave,364,1
708,Broadway & W 32 St,164,1
236,Johnson St & Gold St,218,1
818,E 30 St & Park Ave S,504,1
535,W 31 St & 7 Ave,325,1
135,8 Ave & W 52 St,450,1
723,Bayard St & Baxter St,439,1
507,Park Pl & Church St,461,1
1993,8 Ave & W 31 St,319,1
584,E 3 St & 1 Ave,331,2
1962,8 Ave & W 31 St,319,2
865,W 59 St & 10 Ave,494,1
584,E 20 St & FDR Drive,293,1
264,Stanton St & Chrystie St,301,1
1492,Harrison St & Hudson St,2003,1
911,2 Ave & E 31 St,401,1
192,1 Ave & E 15 St,174,1
554,Dean St & 4 Ave,420,2
2320,W 31 St & 7 Ave,434,0
1514,Lafayette Ave & Fort Greene Pl,310,2
856,Allen St & E Houston St,223,2
612,Mott St & Prince St,383,1
283,Broadway & E 22 St,174,1
302,E 14 St & Avenue B,393,1
2225,W 31 St & 7 Ave,434,0
1598,W 37 St & 5 Ave,150,0
2205,W 31 St & 7 Ave,434,0
351,Broadway & E 14 St,432,1
812,Carmine St & 6 Ave,433,1
1100,E 27 St & 1 Ave,488,1
1574,W 37 St & 5 Ave,150,0
749,Franklin St & W Broadway,3002,1
607,Carmine St & 6 Ave,265,1
434,W 33 St & 7 Ave,526,1
395,2 Ave & E 31 St,2003,2
635,MacDougal St & Prince St,229,1
597,W 39 St & 9 Ave,485,2
434,W 52 St & 5 Ave,385,1
240,Gallatin Pl & Livingston St,261,1
1012,2 Ave & E 58 St,487,1
379,W 16 St & The High Line,494,1
571,9 Ave & W 45 St,509,1
714,Pershing Square N,290,1
543,W 20 St & 11 Ave,223,1
135,E 40 St & 5 Ave,519,1
145,Clinton St & Grand St,291,1
1083,W 13 St & 7 Ave,519,1
578,W 14 St & The High Line,293,1
405,Perry St & Bleecker St,453,1
248,E 2 St & 2 Ave,301,2
702,W 52 St & 5 Ave,479,2
1825,E 16 St & Irving Pl,502,1
349,Clinton Ave & Myrtle Ave,239,1
756,W 54 St & 9 Ave,434,1
969,Lexington Ave & E 26 St,2021,1
1090,Lexington Ave & E 26 St,515,1
460,8 Ave & W 33 St,478,1
366,8 Ave & W 33 St,448,1
486,Cleveland Pl & Spring St,224,1
489,W 20 St & 7 Ave,475,2
231,11 Ave & W 27 St,512,2
274,E 2 St & Avenue B,473,1
2632,Atlantic Ave & Fort Greene Pl,471,1
388,E 39 St & 3 Ave,441,1
266,Broadway & W 53 St,449,1
269,W 53 St & 10 Ave,468,1
396,Greenwich Ave & 8 Ave,368,1
626,W 54 St & 9 Ave,448,2
212,Broadway & W 53 St,449,1
1607,W 21 St & 6 Ave,2021,2
990,Greenwich Ave & 8 Ave,301,1
1737,E 27 St & 1 Ave,2017,0
281,Clinton Ave & Myrtle Ave,416,2
147,W 41 St & 8 Ave,2021,1
758,E 16 St & Irving Pl,302,2
393,Fulton St & Waverly Ave,364,2
316,E 51 St & 1 Ave,305,1
466,W 54 St & 9 Ave,515,2
695,Greenwich Ave & 8 Ave,428,1
657,9 Ave & W 14 St,236,1
159,Warren St & Church St,327,1
1290,E 25 St & 2 Ave,450,1
419,Pike St & E Broadway,410,1
690,Mott St & Prince St,307,1
679,Mott St & Prince St,307,1
1142,Barclay St & Church St,325,1
353,Christopher St & Greenwich St,284,1
949,Barrow St & Hudson St,537,1
1374,E 40 St & 5 Ave,151,1
815,E 33 St & 5 Ave,405,1
937,Greenwich Ave & 8 Ave,531,1
429,Greenwich Ave & 8 Ave,490,1
438,Pike St & E Broadway,341,1
299,W 49 St & 5 Ave,164,1
439,Shevchenko Pl & E 6 St,473,1
948,E 30 St & Park Ave S,300,1
539,E 9 St & Avenue C,312,2
559,Broadway & W 29 St,496,2
479,Broadway & W 29 St,489,1
667,State St & Smith St,270,2
722,Allen St & Rivington St,358,1
422,Forsyth St & Broome St,301,1
881,Wythe Ave & Metropolitan Ave,275,1
569,E 15 St & 3 Ave,160,1
344,E 7 St & Avenue A,507,1
1154,W 22 St & 10 Ave,439,1
506,Allen St & Hester St,329,1
984,W 22 St & 8 Ave,312,1
327,2 Ave & E 31 St,297,1
343,9 Ave & W 45 St,173,1
250,E 6 St & Avenue B,433,2
123,W 52 St & 11 Ave,540,1
696,Allen St & Rivington St,174,1
502,Grand St & Greene St,401,1
1668,Broadway & W 58 St,161,1
786,E 43 St & Vanderbilt Ave,500,0
798,E 43 St & Vanderbilt Ave,500,0
559,9 Ave & W 14 St,503,1
314,Warren St & Church St,449,1
302,S 5 Pl & S 4 St,2002,1
674,E 2 St & 2 Ave,507,1
604,Christopher St & Greenwich St,388,1
787,Allen St & E Houston St,503,1
1581,E 25 St & 1 Ave,368,2
225,Carmine St & 6 Ave,161,1
1563,E 25 St & 1 Ave,368,1
1149,Suffolk St & Stanton St,390,1
449,Broadway & E 14 St,236,1
386,Bond St & Schermerhorn St,144,1
651,Shevchenko Pl & E 6 St,284,1
354,W 31 St & 7 Ave,509,1
195,Reade St & Broadway,316,1
478,E 9 St & Avenue C,285,1
487,Allen St & E Houston St,308,2
227,Pike St & Monroe St,296,2
394,Christopher St & Greenwich St,252,1
1806,W 27 St & 7 Ave,500,2
1966,Pershing Square N,534,1
884,S 3 St & Bedford Ave,151,1
183,Grand Army Plaza & Central Park S,352,1
239,Warren St & Church St,306,1
836,University Pl & E 14 St,228,1
567,University Pl & E 14 St,472,2
572,University Pl & E 14 St,472,1
601,Lafayette Ave & Fort Greene Pl,366,1
380,Broadway & E 22 St,116,1
917,E 27 St & 1 Ave,2017,0
461,Willoughby St & Fleet St,366,1
433,St Marks Pl & 2 Ave,428,1
480,E 15 St & 3 Ave,247,1
604,Bayard St & Baxter St,293,2
166,E 53 St & Lexington Ave,441,1
797,10 Ave & W 28 St,479,1
748,6 Ave & Broome St,128,1
609,DeKalb Ave & Skillman St,409,1
537,Bond St & Schermerhorn St,258,2
569,Allen St & E Houston St,2009,1
456,Cumberland St & Lafayette Ave,384,2
430,Cumberland St & Lafayette Ave,384,1
1207,E 51 St & 1 Ave,2003,2
100,Madison St & Clinton St,350,1
362,Spruce St & Nassau St,426,1
544,E 11 St & Broadway,312,2
1490,W 18 St & 6 Ave,449,1
412,Mott St & Prince St,326,1
1123,E 51 St & 1 Ave,2003,2
1410,Harrison St & Hudson St,354,1
267,11 Ave & W 41 St,477,1
2413,E 11 St & 1 Ave,499,1
1470,W 18 St & 6 Ave,449,2
272,W 22 St & 10 Ave,463,1
693,E 11 St & Broadway,238,1
229,E 51 St & 1 Ave,440,1
675,E 11 St & Broadway,238,2
974,Washington St & Gansevoort St,474,1
739,Lispenard St & Broadway,439,2
450,E 2 St & Avenue B,445,2
1379,E 13 St & Avenue A,380,1
773,St Marks Pl & 1 Ave,454,1
534,8 Ave & W 52 St,152,2
350,Greenwich Ave & 8 Ave,368,1
1115,Allen St & Rivington St,532,2
266,Lafayette St & E 8 St,382,1
542,E 7 St & Avenue A,369,1
593,Washington Pl & 6 Ave,326,1
242,Grand Army Plaza & Central Park S,2006,2
990,E 33 St & 5 Ave,499,1
550,W 15 St & 7 Ave,236,1
541,E 5 St & Avenue C,236,1
684,LaGuardia Pl & W 3 St,249,1
508,Greenwich St & N Moore St,296,1
241,Liberty St & Broadway,146,1
170,Lexington Ave & E 24 St,476,1
691,Greenwich St & N Moore St,82,1
402,Great Jones St,326,2
486,1 Ave & E 15 St,319,1
593,Bond St & Schermerhorn St,399,1
2284,Broadway & W 60 St,303,1
254,W 22 St & 10 Ave,453,1
409,E 52 St & 2 Ave,519,1
490,Carmine St & 6 Ave,382,1
810,5 Ave & E 29 St,352,1
273,Washington Pl & Broadway,382,1
2265,W 56 St & 6 Ave,499,1
747,W 4 St & 7 Ave S,450,1
527,E 7 St & Avenue A,294,1
753,Lafayette St & Jersey St,408,1
204,Suffolk St & Stanton St,393,1
735,W 29 St & 9 Ave,472,1
410,W 22 St & 8 Ave,346,1
355,Mercer St & Bleecker St,127,1
734,W 29 St & 9 Ave,472,2
357,1 Ave & E 15 St,394,1
195,Pershing Square N,524,1
238,Centre St & Chambers St,147,1
